URL,Question,Answer
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-policy-examples-firewalls.html,How is traffic routed from on-premises to AWS and within AWS VPCs to ensure it passes through a firewall as per AWS Network Manager policy?,"The AWS Network Manager policy aims to route all traffic from on-premises to AWS through a firewall, which has been previously set up in a customer's VPC. Options such as AWS Network Firewall, Gateway Load Balancer, or EC2/Marketplace offering within the VPC serve this purpose. This is achieved by mapping VPCs and VPNs to specific segments and directing the traffic through the firewall via static routes. The firewall VPC requires its own segment to facilitate sharing with other segments. The policy uses the ""share"" and ""static-route"" options to ensure that the three segmentsInternal-apps, Firewall, and On-premisesreceive the appropriate routes to direct all traffic via the firewall. The example provided demonstrates how routes are created within the policy to direct on-premises internet-bound traffic and VPN-received traffic through the firewall, utilizing the CIDR space and the segments defined within the policy."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-attachments-working-with.html,,NOT ENOUGH INFORMATION
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-peerings.html,What are the capabilities and requirements of AWS Cloud WAN peering connections?,"AWS Cloud WAN peering connections enable the interconnection of a core network edge with an AWS Transit Gateway within the same region, utilizing dynamic routing and BGP for the automatic exchange of routes. The peering connection supports policy-based routing, allowing for selective route propagation and segment isolation. To use this feature, one must create a peering connection, associate it with a policy table, and manage routing behavior through policy rules within the table. It is important to note that peering connections can only be established with transit gateways in the same region, they require unique Autonomous System Numbers (ASNs) for each gateway and core network, and support only dynamically propagated routes. Static routes cannot be used with Cloud WAN peerings."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-share-network.html,"How does AWS Resource Access Manager facilitate the sharing of a core network, and what operations are permitted for the network owner and users with shared access?","AWS Resource Access Manager (AWS RAM) allows a core network to be shared across different AWS accounts or within an organization. The network owner has exclusive rights to perform certain operations, which include creating and updating resource shares, creating a core network, viewing resource shares and the principals with whom resources are shared, and deleting a resource share. Users with shared access have different permissions: they can accept or reject a resource share invitation, view resource shares and accessible shared resources, see a list of principals sharing resources with them, create VPC attachments to the shared network without the ability to modify the core network, and leave a resource share. Essential interactions with the core network and its associated resources, such as creating VPC attachments, are conducted through specific API calls. Moreover, it is vital to share the core network globally from the N. Virginia (us-east-1) Region to ensure visibility across all regions. The AWS Network Manager console provides the user interface for sharing and managing these resources."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-shared.html,,NOT ENOUGH INFORMATION
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-attachments-share.html,How do you create and manage shared VPC or transit gateway route table attachments using AWS Network Manager?,"When a core network owner shares their core network with your account, you can manage shared VPC or transit gateway route table attachments using AWS Network Manager. To create an attachment, you must first access the Network Manager console and navigate to Global Networks, where you'll select the global network ID. Under ""Shared by me,"" you choose ""Attachments"" and then ""Create attachment."" Here, you enter the attachment name, select the shared core network, choose the edge location, and set the attachment type to VPC or transit gateway route table. If required, IPv6 support can be enabled, and specific subnets can be chosen. You can also tag the resources for easier identification. Once created, you can view the attachments, edit information such as subnet configuration and tags if necessary, and also delete attachments when they are no longer needed. The process streamlines the management of network resources in a shared environment on AWS Cloud."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-peerings-share.html,How do you create and manage shared peerings in AWS Network Manager?,"In the AWS Network Manager, when a core network owner shares their core network with your account, you gain the ability to create and manage peerings. To create a shared peering, you would use the Network Manager console, navigate to 'Connectivity' then 'Global Networks', and select the shared core network under 'Shared by me'. You can enter details like the attachment's name, choose the core network and the edge location, select the transit gateway, and optionally associate a policy routing table or create a new one. Tags can also be added for easy identification. Similarly, you can delete a shared peering by selecting the peering you wish to delete under the same menu and confirm the deletion. To manage existing tags or add new ones to a shared peering, you go to the 'Peerings' section, choose the 'Tags' tab for the respective peering, and then edit as required."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-tags.html,,NOT ENOUGH INFORMATION
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-sites-working-with.html,"How can one manage, update, or delete sites and links in AWS Cloud WAN?","Sites and links in AWS Cloud WAN are managed through the AWS Cloud WAN console, which allows users to view, update, or delete the physical locations and internet connections for their core network. Managing involves viewing details about the sites by choosing the Sites tab and accessing information on connected devices, links, VPNs, and monitoring metrics. To update a site, users choose the site and edit information like Description, Address, Latitude, Longitude, and Tags, noting that the site Name cannot be changed. Deleting a site involves confirming the deletion after selecting the delete option. When it comes to links, which represent internet connections from a device to a site, one needs to first create a site; thereafter, they can add a link to the site by filling in details such as Name, Description, Upload and Download speeds, Provider, Type, and Tags. Users can update a link's settings or delete it by selecting the link and making the desired changes or confirming the link's deletion."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-devices-working.html,,NOT ENOUGH INFORMATION
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-visualize-networks.html,What features does AWS Cloud WAN offer for visualizing and monitoring global and core networks?,"AWS Cloud WAN provides various features through its console to assist users in visualizing and monitoring their global and core networks. Users can access world maps to locate their network resources, including devices, attachments, and edge locations. They can also track performance over time with CloudWatch Events that offer 15-months' worth of monitoring data. Additionally, AWS Cloud WAN includes an events dashboard for streaming real-time events, as well as topological and logical diagrams to better understand the structure and layout of the networks. To accommodate different network scales, AWS Cloud WAN offers separate dashboards for global networks and for core networks."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-visualize-networks-global.html,How does AWS Cloud WAN facilitate the visualization and monitoring of global networks in the AWS cloud?,"AWS Cloud WAN provides a console that is designed to facilitate the visualization and monitoring of global networks. Users can leverage this dashboard to view an overview of their global network resources, which includes core networks, transit gateway networks, and a geographic display of network topology with logical associations. The console illustrates elements such as the location of core network edges and transit gateways, rendered with icons on a global map. Detailed insights are offered via inventory sections where users can see counts of edge locations, transit gateways, devices, and sites. Furthermore, the ability to edit descriptions, tag resources, and view a detailed topology graph or logical topology tree enriches the management experience. This combined approach aids users in maintaining situational awareness of their global network's infrastructure within the AWS ecosystem."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-visualize-networks-core.html,What features does the AWS Cloud WAN console provide to visualize and monitor global networks?,"The AWS Cloud WAN console offers a dashboard for visualizing and monitoring global networks that include resources within the network, geographic locations, network topology, and logical network associations. Users can view their core network resource inventory, locations of network edges, and transit gateways, as well as throughput information and the number of core network attachments per edge. Icons on a map represent different resources such as edge locations, segments, devices, and sites, with connections shown between them. Throughput information and a stacked column chart of core network attachments can also be filtered and examined. Additionally, icons are used to identify different elements in the network, and the console guides the user through various tabs including Overview, Details, Sharing, Topology graph, Topology tree, Logical, Routes, and Events to access detailed information, metrics, and event tracking for those elements."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-visualize-tgw.html,What features does the AWS Cloud WAN console provide for visualizing and monitoring transit gateways?,"The AWS Cloud WAN console offers a variety of features for visualizing and monitoring transit gateways and their networks. It provides dashboard visualizations that allow users to see various aspects of transit gateways, including world maps that locate VPNs, VPCs, sites, and devices; monitoring data with 15-months' worth of statistics utilizing CloudWatch Events for performance analysis; real-time event tracking streamed to an events dashboard; and topological as well as logical diagrams. Additionally, there are separate dashboards for networks of transit gateways and for individual transit gateways."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-tgw-networks.html,What type of information is displayed on the Overview page for registered transit gateways in AWS Cloud WAN?,"The Overview page in AWS Cloud WAN provides detailed information about registered transit gateways, including their VPN, Connect peer status, and any network events affecting them. This page also displays an inventory of the transit gateways, the total number of sites and devices associated with them, as well as a breakdown of VPN and Connect peer statuses by showing percentages of down, impaired, and up VPNs. Additionally, the page includes a Network events summary with CloudWatch Events information and a stacked column chart showing the number of core network attachments per edge. Users have the option to add metrics to their CloudWatch dashboard if their registered transit gateway is located in the US West (Oregon) Region."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-tgws-working-with.html,,NOT ENOUGH INFORMATION
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-security.html,,NOT ENOUGH INFORMATION
https://docs.aws.amazon.com/network-manager/latest/cloudwan/security-iam-awsmanpol.html,"What is the function of AWS managed policies for AWS Cloud WAN, and how do they facilitate resource access and management?","AWS managed policies for AWS Cloud WAN provide a convenient way for users to grant permissions to their IAM identities without having to write the policies themselves. These pre-defined policies cover common use cases and simplify the process of assigning the necessary rights to users, groups, and roles. AWS services, like AWS Cloud WAN, maintain and automatically update these managed policies to include permissions for new features, ensuring that identities with these policies attached always have access to the latest AWS service operations without disrupting existing permissions. Managed policies for job functions are also supported, catering to a broader range of access needs across multiple services. Specifically, the AWSNetworkManagerCloudWANServiceRolePolicy allows AWS Network Manager to access Cloud WAN-related resources, and the AWSNetworkManagerServiceRolePolicy lets Cloud WAN call API actions on behalf of the user when working with global networks."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cwan-using-service-linked-roles.html,"What are the purposes of the service-linked roles AWS Cloud WAN uses, and how do they integrate with other AWS services?","AWS Cloud WAN utilizes specific service-linked rolesAWSServiceRoleForNetworkManagerCloudWAN, AWSServiceRoleForVPCTransitGateway, and AWSServiceRoleForNetworkManagerto automatically perform certain actions on behalf of the user when managing and operating within global networks and when working with AWS transit gateways. The AWSServiceRoleForNetworkManagerCloudWAN is tasked with creating and managing transit gateway route table announcements and route propagation. It, along with the AWSServiceRoleForNetworkManager role, trusts the networkmanager.amazonaws.com service to assume the role. AWSServiceRoleForVPCTransitGateway, trusted by transitgateway.amazonaws.com, handles network interface and IPv6 address management actions associated with a transit gateway. The roles come with predefined permissions policies that specify the allowed actions and resources they can access on AWS. These roles are not created manually but are automatically provisioned by AWS services when necessaryfor instance, Network Manager creates AWSServiceRoleForNetworkManager when a first global network is created, and Amazon VPC creates AWSServiceRoleForVPCTransitGateway when a VPC is attached to a transit gateway. These roles can be edited and deleted but have certain conditions for re-creation or reinstatement linked to the services' usage."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-events-metrics.html,What monitoring tools does AWS provide for resources in a global network and how do they function?,"AWS provides Amazon CloudWatch and Amazon CloudWatch Events as monitoring tools to oversee resources in a global network. Amazon CloudWatch allows real-time monitoring of AWS resources and applications by collecting metrics, creating custom dashboards, and setting alarms for proactive notifications or actions based on specified thresholds. Amazon CloudWatch Events offers a near-real-time stream of system events that describe changes in AWS resources, which can trigger automated actions in other AWS services when specific events occur, facilitating automated event-driven computing. To use these features for AWS Cloud WAN, users must onboard CloudWatch Logs Insights as a prerequisite."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-onboard-events.html,What steps must be completed to onboard CloudWatch Logs Insights in AWS Network Manager and what happens during the onboarding process?,"Before a user can view events on the Events dashboard in AWS Network Manager, they must complete a one-time setup to register their events with CloudWatch Logs Insights. This setup includes verifying appropriate permissions for an AWS IAM principal which involves an IAM policy that allows actions such as ""events:PutTargets"" and ""logs:CreateLogGroup"". During the onboarding process, users will access the Network Manager console, navigate to the Core network section of a selected global network, and select the option to onboard to CloudWatch Logs Insights. The onboarding results in the creation of a CloudWatch Events rule named DON_NOT_DELETE_networkmanager_rule, a CloudWatch Logs group named /aws/events/networkmanagerloggroup, and a CloudWatch Events rule targeted at the CloudWatch Logs group, all in the US West (Oregon) Region. Additionally, a CloudWatch resource policy named DO_NOT_DELETE_networkmanager_TrustEventsToStoreLogEvents is created. These elements are integral to the onboarding and subsequent viewing of events on the Events dashboard."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-cloudwatch-events.html,How can you monitor your AWS Network Manager core network changes using Amazon CloudWatch Events?,"You can monitor changes in your AWS Network Manager core network using Amazon CloudWatch Events, which provides a near-real-time stream of system events detailing changes in AWS resources. To track these changes, you set up simple rules in CloudWatch Events that match specific events and route them to various target functions or streams. This monitoring encompasses a range of updates including topology changes, route changes, status updates, policy updates, and segment update events. Each type of change triggers a corresponding event, such as when an edge location or attachment is added or removed, routes are installed or uninstalled, or status and policy updates occur within the core network. These events can then be captured and handled accordingly using CloudWatch Events mechanisms."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-cloudwatch-metrics.html,How can Amazon CloudWatch be used in conjunction with AWS Network Manager to monitor networks?,"Amazon CloudWatch can be utilized to monitor core networks and core network attachments within AWS Network Manager through the AWS/NetworkManager namespace. It processes raw data into near-real-time metrics, which are stored for 15 months to allow historical data analysis and a better understanding of network performance. Additionally, it enables the setting of alarms for specific thresholds and can send notifications or perform actions when these thresholds are reached. Regional restrictions apply, and detailed instructions are provided for accessing usage metrics for specific core network edge locations through the Network Manager console."
https://docs.aws.amazon.com/network-manager/latest/cloudwan/cloudwan-quotas.html,,NOT ENOUGH INFORMATION
https://docs.aws.amazon.com/network-manager/latest/cloudwan/doc-history.html,What is the release history for AWS Cloud WAN as detailed on the AWS Network Manager documentation page?,"The AWS Network Manager documentation page provides a release history for AWS Cloud WAN, with two key updates mentioned. The first is the introduction of appliance mode to VPD attachments which occurred on December 14, 2022. The second significant event is the official launch date of AWS Cloud WAN, which is noted to have been on July 12, 2022. These updates are part of the ongoing development and enhancement of AWS Cloud WAN as documented by AWS."
https://docs.aws.amazon.com/vpc/latest/reachability/what-is-reachability-analyzer.html,What is the purpose of the Reachability Analyzer in Amazon Virtual Private Cloud?,"Reachability Analyzer is a configuration analysis tool used within Amazon Virtual Private Cloud (VPC) to test connectivity between a source and a destination resource. It provides users with hop-by-hop details of the network path when there is successful reachability or identifies which component within the VPC is blocking the connection when the destination cannot be reached, such as issues with security groups, network ACLs, route tables, or load balancers. The tool aids in troubleshooting connectivity issues due to network misconfigurations, verifying that network configurations align with the user's connectivity intentions, and automating connectivity verifications as network setups change."
https://docs.aws.amazon.com/vpc/latest/reachability/how-reachability-analyzer-works.html,How does AWS Reachability Analyzer determine the reachability of a network path within Amazon Virtual Private Cloud?,"Reachability Analyzer determines the reachability of a path between a specified source and destination within Amazon Virtual Private Cloud by building a model of the network configuration and checking for reachability based on this configuration without sending packets or analyzing the data plane. It can be used to verify connective possibilities such as confirming SSH access to an EC2 instance via an internet gateway. The tool displays the shortest reachable path if multiples exist, and provides information on any components blocking connectivity if the path is not reachable. The Reachability Analyzer operates within certain limitations, such as supporting only IPv4 addresses, having specific conditions for analyzing shared resources, and excluding scenarios like traffic due to mirroring."
https://docs.aws.amazon.com/vpc/latest/reachability/getting-started.html,What is the purpose of the Reachability Analyzer in AWS's Amazon Virtual Private Cloud service?,"The Reachability Analyzer is a tool within the Amazon Virtual Private Cloud (VPC) service provided by AWS that helps determine if a destination resource in the VPC is reachable from a source resource. The tool requires users to specify a source and a destination, which can be either network interfaces or a network interface and a gateway. After the user creates a path and the Reachability Analyzer analyzes it, if a reachable path exists, the tool displays the details of this path. If there is no reachable path, it identifies the component that is blocking the connection. The tool also allows users to change their network configuration and reanalyze paths to ensure the reachability status aligns with their intentions."
https://docs.aws.amazon.com/vpc/latest/reachability/getting-started-cli.html,How does the AWS Reachability Analyzer determine reachability within a virtual private cloud using the AWS CLI?,"The AWS Reachability Analyzer is used to determine if a destination resource within a virtual private cloud (VPC) is reachable from a source resource. Users begin by creating a path using the AWS CLI, specifying the source, destination, protocol, and other relevant details. Following that, they analyze the path to establish reachability status. Should the path be accessible, Reachability Analyzer details the path. If not, it identifies the component that is blocking access. Finally, users can delete the analysis and the path as needed. Automatic deletion of analyses occurs 120 days after creation if they are not deleted manually. The process involves creating a path, analyzing it, retrieving the results, and cleaning up by deleting the path and analyses."
https://docs.aws.amazon.com/vpc/latest/reachability/explanation-codes.html,What does the Reachability Analyzer in Amazon VPC provide when a destination is not reachable?,"The Reachability Analyzer in Amazon Virtual Private Cloud (VPC) provides explanation codes when it determines that a destination is not reachable. These codes serve to diagnose and address potential network misconfigurations that are preventing reachability. They cover a range of issues such as non-functional states of components, mismatches in load balancer settings, route table issues, address restrictions, security group configurations, and much more. Each code, like BAD_STATE, CANNOT_ROUTE, or ELB_ACL_RESTRICTION, indicates a specific reason for the loss of reachability, thus allowing for targeted troubleshooting. The documentation categorizes these explanation codes into different sections, including path reachability, configuration problems, search filter mismatches, and others, to streamline the diagnosis process for users managing their AWS network infrastructure."
https://docs.aws.amazon.com/vpc/latest/reachability/additional-detail-codes.html,What is the purpose of the additional detail codes in Amazon Virtual Private Cloud's Reachability Analyzer?,"The additional detail codes in Amazon Virtual Private Cloud's Reachability Analyzer are used to provide specific information about the result of a network path analysis. These codes include explanations for various scenarios that may affect the analysis, such as assumptions made about client IP preservation, paths that cross Availability Zones, the existence of unsupported firewall rules or rule options, unidirectional path analysis, and recommendations for enabling appliance mode when a transit gateway VPC attachment is used in conjunction with a Network Firewall. Users are advised to verify the assumptions and recommendations of the Reachability Analyzer to ensure that the analysis results match the actual behavior of their AWS Network Firewall configurations."
https://docs.aws.amazon.com/vpc/latest/reachability/multi-account.html,"How does Reachability Analyzer facilitate cross-account network path analyses in AWS organizations, and what are the prerequisites for using this feature?","Reachability Analyzer allows users to analyze network paths across multiple AWS accounts by enabling trusted access with an organization from AWS Organizations and registering delegated administrator accounts. A user from a management account or a delegated administrator account can define and run an analysis using any source and destination resource within the organization's accounts. However, for accounts in the organization to use this feature, the management account must enable the opt-in Region, and the accounts must be capable of making calls to the AWS CloudFormation API in US East (N. Virginia). Additional roles are deployed to facilitate this service, such as the service-linked role for Reachability Analyzer and roles for cross-account resource access. Additionally, AWS CloudTrail logs are written to US East (N. Virginia). There is no additional charge for conducting cross-account analyses with Reachability Analyzer."
https://docs.aws.amazon.com/vpc/latest/reachability/identity-access-management.html,,NOT ENOUGH INFORMATION
https://docs.aws.amazon.com/vpc/latest/reachability/security_iam_service-with-iam.html,What support does IAM provide for Reachability Analyzer in Amazon Virtual Private Cloud in terms of policies and roles?,"IAM provides support for multiple features in conjunction with Reachability Analyzer in Amazon Virtual Private Cloud. It supports identity-based policies, which allow administrators to define permissions for IAM users, groups, or roles. These policies control actions that can be performed on resources within specified conditions but cannot specify the principal as it is inherently the attached entity. Conversely, Reachability Analyzer does not support resource-based policies, which are policies attached directly to a resource, specifying the actions principals can perform on it. In addition to these policy types, IAM allows for policy actions and resources to be specified in JSON policies, permitting administrators to define who can perform which actions and under what conditions. This includes support for attribute-based access control (ABAC) that utilizes tags in policies to control access based on attributes. Also, IAM features accommodating temporary credentials are supported, allowing users with temporary credentials to use Reachability Analyzer. This contrasts with service roles, which IAM does not support for Reachability Analyzer, whereas service-linked roles are supported, being roles that an AWS service assumes to perform actions on a user's behalf."
https://docs.aws.amazon.com/vpc/latest/reachability/using-service-linked-roles.html,,NOT ENOUGH INFORMATION
https://docs.aws.amazon.com/vpc/latest/reachability/security-iam-awsmanpol.html,What are the features and benefits of using AWS managed policies for Reachability Analyzer?,"AWS managed policies for Reachability Analyzer simplify the process of granting permissions to users, groups, and roles within Amazon Virtual Private Cloud (VPC). Managed policies offer an easier alternative to writing custom IAM policies, saving time and requiring less expertise. They are pre-built to cover common use cases and are regularly maintained and updated by AWS services to support new features, ensuring that all identities with attached policies automatically gain necessary permissions without losing existing ones. Among the managed policies, AmazonVPCReachabilityAnalyzerFullAccessPolicy allows users to fully utilize the Reachability Analyzer for activities such as creating, analyzing, and deleting paths. The AmazonVPCReachabilityAnalyzerPathComponentReadPolicy facilitates cross-account resource visibility when the management account enables trusted access, and AWSReachabilityAnalyzerServiceRolePolicy is linked to a service role for Reachability Analyzer to interact with AWS resources on the user's behalf. These policies are readily available in user accounts and underscore AWS's commitment to providing secure and scalable permission management that corresponds with evolving service features."
https://docs.aws.amazon.com/vpc/latest/reachability/cross-account-access-roles.html,,NOT ENOUGH INFORMATION
https://docs.aws.amazon.com/vpc/latest/reachability/reachability-analyzer-limits.html,"What are the default quotas for Reachability Analyzer in AWS, and are they adjustable?","AWS accounts come with default quotas for the Reachability Analyzer in the Amazon Virtual Private Cloud service, which are adjustable. Specifically, an account has a default quota of 1,000 paths, 10,000 analyses, and 100 concurrent analyses, and each of these quotas can be increased upon request. To view and request quota increases, users should access the Service Quotas console, choose AWS services, and then select Network Insights. Instructions for requesting increases are available in the Service Quotas User Guide."
https://docs.aws.amazon.com/vpc/latest/reachability/doc-history.html,,NOT ENOUGH INFORMATION
https://docs.aws.amazon.com/network-manager/latest/infrastructure-performance/what-is-nmip.html,"What is AWS Infrastructure Performance, and what features does it provide?","AWS Infrastructure Performance is a service that provides near real-time and historical data on network latency within and across AWS Regions and Availability Zones for a specified time period, starting from no earlier than Oct 26, 2022 00:00:00 GMT+000. The service aggregates performance metrics over user-defined time periods, indicating overall network health and detecting any performance degradation. Although it doesn't identify the specific causes of network issues, it aids in assessing whether network performance could impact applications. Infrastructure Performance also allows for metrics to be monitored through Amazon CloudWatch, although using CloudWatch may incur additional charges. The service supports two geographical areas: within a single Availability Zone or between two Availability Zones, and between two AWS Regions, which helps in planning regional expansions by evaluating network performance. It's important to note that Infrastructure Performance excludes metrics for paths through certain VPC networking resources."
https://docs.aws.amazon.com/network-manager/latest/infrastructure-performance/how-nmip-works.html,How does AWS Network Manager calculate infrastructure performance latency metrics?,"AWS Network Manager calculates infrastructure performance latency metrics by aggregating latency performance information from active probing between AWS managed probes within the AWS global network. This encompasses collecting latency measurements between different pairs of AWS Regions (Inter-Region latency metrics), across different Availability Zones (Inter-Availability Zone latency metrics), and within the same Availability Zone (Intra-Availability Zone latency metrics). To generate the metric data, the system computes the median (P50) of all the measurements for every five-minute interval. The latency metrics reflect round-trip traffic latency of synthetic traffic streams, and include both the physical network latency and the latency between the host and the physical network. Additionally, the dashboard offers a network health status to indicate whether the latency is normal or degraded, based on expected AWS network performance, and this health status triggers automatic notifications to AWS in cases of degradation. The data is consistent across all AWS accounts because the placement of probes doesn't depend on EC2 instances or other AWS services running in a specific account."
https://docs.aws.amazon.com/network-manager/latest/infrastructure-performance/getting-started-nmip-console.html,How does AWS Network Manager facilitate monitoring network infrastructure performance?,"AWS Network Manager provides users with the capability to monitor network infrastructure performance by enabling them to view network performance metrics between two AWS Regions, between two Availability Zones, or within the connections of an Availability Zone, over a selected time frame. This is achieved through the Health status timeline and the Network latency timeline, to which users can subscribe or unsubscribe via Amazon CloudWatch for ongoing monitoring. To generate the network performance metrics display, users choose starting and ending dates as well as the period for aggregation of performance data. Please note that subscribing to these metrics in CloudWatch may result in additional charges. The system allows for the selection of specific metrics and pairs of sources and destinations, and provides filtering options to refine the results. Furthermore, it's important to be aware that performance metrics are not available prior to October 26, 2022."
https://docs.aws.amazon.com/network-manager/latest/infrastructure-performance/nmip-subscriptions-cw.html,What is the main purpose of managing Amazon CloudWatch subscriptions in AWS Network Manager?,"The main purpose of managing Amazon CloudWatch subscriptions in AWS Network Manager is to monitor network performance by subscribing to and publishing Infrastructure Performance metrics to Amazon CloudWatch. Users have the option to enable subscriptions for specific network pairs, such as inter-Region, inter-Availability Zone, or intra-Availability Zone pairs, and metrics are published in five-minute intervals. Once a subscription is enabled, CloudWatch will continue to receive performance metrics until the user chooses to unsubscribe. This service entails a separate charge per subscription, and users can manage these subscriptions either through the AWS Management Console or using the AWS CLI (Command Line Interface)."
https://docs.aws.amazon.com/network-manager/latest/infrastructure-performance/identity-access-management.html,How does AWS Identity and Access Management (IAM) facilitate secure access to Infrastructure Performance resources?,"AWS Identity and Access Management (IAM) is a service that enhances security by allowing administrators to control who is authenticated (signed in) and authorized (has permissions) to use Infrastructure Performance resources. IAM provides this control without additional charges. To further secure the use of Infrastructure Performance, it is recommended that IAM users are utilized to manage access credentials rather than the AWS account credentials. IAM allows the administrators to define who can perform specific actions within Infrastructure Performance, thereby ensuring that only the right individuals or services have the necessary access."
https://docs.aws.amazon.com/network-manager/latest/infrastructure-performance/security_iam_service-with-iam.html,How does AWS Network Manager Infrastructure Performance integrate with IAM for managing permissions?,"Infrastructure Performance in AWS Network Manager uses IAM identity-based policies to handle permissions, specifying allowed or denied actions, resources, and conditions for these actions. IAM JSON policy elements dictate what actions principals can perform, which resources are involved, and under what circumstances actions are permitted or denied. Infrastructure Performance actions use the prefix 'ec2:' and support certain actions, like 'GetAwsNetworkPerformanceData', but it does not support service-specific condition keys or resource-level permissions, meaning that all resources are indicated with a wildcard '*'. It supports temporary credentials for federation or assuming roles and global condition keys such as 'aws:RequestedRegion', but there are no service-linked or service roles specific to Infrastructure Performance."
https://docs.aws.amazon.com/network-manager/latest/infrastructure-performance/security_iam_create-iam-policy.html,How can IAM users or groups be granted access to Infrastructure Performance in AWS Network Manager?,"In AWS Network Manager, IAM users or groups can be granted access to Infrastructure Performance by creating and attaching an IAM policy that allows full access. The creation process involves signing in to the IAM console with administrator credentials, choosing 'Policies' from the navigation pane, and selecting 'Create policy'. Users then select the 'JSON' tab and paste a provided JSON policy document, which outlines the permissions for specific actions such as disabling, describing, enabling, and getting AWS Network Performance data. After reviewing the policy and naming it, for example, as 'InfrastructurePerformancePolicy', the final step is attaching this newly created policy to the desired user or group. Guidance on policy attachment is provided within the IAM User Guide. This process ensures that users or groups have the necessary permissions to use Infrastructure Performance."
https://docs.aws.amazon.com/network-manager/latest/infrastructure-performance/doc-history.html,"What is the significance of the date November 28, 2022, in the AWS Network Manager's Infrastructure Performance document history?","November 28, 2022, is significant in the AWS Network Manager's Infrastructure Performance document history as it marks the initial release of Infrastructure Performance. This was a key update to the AWS Network Manager, introducing new functionalities to users, enabling them to utilize AWS services for optimizing and managing their network infrastructure's performance. The document history table provides this information to help users track the versioning and updates of the Infrastructure Performance feature."
https://docs.aws.amazon.com/vpc/latest/network-access-analyzer/what-is-network-access-analyzer.html,What is the purpose of Amazon's Network Access Analyzer and how does it support network security and compliance?,"Amazon's Network Access Analyzer is a feature designed to identify unintended network access to resources on AWS. It allows users to define network access requirements and identify any network paths that do not align with these prerequisites. The tool aids in understanding, verifying, and enhancing a user's security posture by detecting unintended access based on security and compliance needs, thus facilitating a more secure network environment. Network Access Analyzer supports users in demonstrating compliance by confirming that networks meet set compliance standards, checking things like network segmentation, internet accessibility, and trusted network paths. The feature operates by enabling users to create Network Access Scopes which consist of MatchPaths to determine paths to be identified, and ExcludePaths to outline paths to be omitted. Through the Network Access Analyzer, findings are produced which highlight potential paths that satisfy the MatchPaths criteria but do not hit any ExcludePaths, ensuring users can maintain rigorous security and compliance protocols."
https://docs.aws.amazon.com/vpc/latest/network-access-analyzer/how-network-access-analyzer-works.html,How does AWS's Network Access Analyzer determine the potential network paths for packet transmission within a network configuration?,"Network Access Analyzer, a feature within Amazon Virtual Private Cloud, employs automated reasoning algorithms to statically analyze network configurations and determine all potential paths that a packet could take between resources in an AWS network, without actually transmitting any packets. It generates findings for network paths that match customer-defined Network Access Scopes. However, it does not take packet loss due to transient network interruptions or service failures into account as it relies on the static state of the network. In its findings, Network Access Analyzer makes a best-effort attempt to return a diverse set of results from the possible network paths and configurations that it supports. It does not support all AWS network configurations, and there are specific resources and configurations that Network Access Analyzer does not support or cannot produce paths for, such as Amazon API Gateway, AWS Global Accelerator, and Traffic Mirroring, among others."
https://docs.aws.amazon.com/vpc/latest/network-access-analyzer/getting-started.html,What is the purpose of using Amazon's Network Access Analyzer in a virtual private cloud environment?,"The Amazon Network Access Analyzer is used to review and understand network access for resources within a virtual private cloud (VPC). The tool provides an analysis using predefined Amazon created Network Access Scopes, which can identify network paths for both ingress and egress traffic in different scenarios, such as from internet gateways to all network interfaces or VPC endpoints and vice versa. After the analysis, users can view the results to determine potential compliance issues, analyze paths, and review network configurations that influence the existing network paths. Additionally, users can create their own custom Network Access Scopes or duplicate and modify existing ones to tailor the analysis to their specific needs. Deleting a Network Access Scope is also an option provided by the service when it is no longer required."
