DESC,LINK
 APIReference API_GetNetworkResources,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_GetNetworkResources.html
 APIReference API_GetNetworkRoutes,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_GetNetworkRoutes.html
 APIReference API_GetNetworkTelemetry,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_GetNetworkTelemetry.html
 APIReference API_GetResourcePolicy,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_GetResourcePolicy.html
 APIReference API_GetRouteAnalysis,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_GetRouteAnalysis.html
 APIReference API_GetSites,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_GetSites.html
 APIReference API_GetSiteToSiteVpnAttachment,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_GetSiteToSiteVpnAttachment.html
 APIReference API_GetTransitGatewayConnectPeerAssociations,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_GetTransitGatewayConnectPeerAssociations.html
 APIReference API_GetTransitGatewayConnectPeerAssociations,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_GetTransitGatewayConnectPeerAssociations.html
 APIReference API_GetTransitGatewayRegistrations,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_GetTransitGatewayRegistrations.html
 APIReference API_GetTransitGatewayRouteTableAttachment,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_GetTransitGatewayRouteTableAttachment.html
 APIReference API_GetVpcAttachment,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_GetVpcAttachment.html
 APIReference API_ListAttachments,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ListAttachments.html
 APIReference API_ListConnectPeers,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ListConnectPeers.html
 APIReference API_ListCoreNetworkPolicyVersions,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ListCoreNetworkPolicyVersions.html
 APIReference API_ListCoreNetworks,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ListCoreNetworks.html
 APIReference API_ListOrganizationServiceAccessStatus,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ListOrganizationServiceAccessStatus.html
 APIReference API_ListPeerings,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ListPeerings.html
 APIReference API_ListTagsForResource,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ListTagsForResource.html
 APIReference API_PutCoreNetworkPolicy,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_PutCoreNetworkPolicy.html
 APIReference API_PutResourcePolicy,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_PutResourcePolicy.html
 APIReference API_RegisterTransitGateway,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_RegisterTransitGateway.html
 APIReference API_RejectAttachment,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_RejectAttachment.html
 APIReference API_RestoreCoreNetworkPolicyVersion,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_RestoreCoreNetworkPolicyVersion.html
 APIReference API_StartOrganizationServiceAccessUpdate,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_StartOrganizationServiceAccessUpdate.html
 APIReference API_StartRouteAnalysis,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_StartRouteAnalysis.html
 APIReference API_TagResource,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_TagResource.html
 APIReference API_UntagResource,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_UntagResource.html
 APIReference API_UpdateConnection,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_UpdateConnection.html
 APIReference API_UpdateCoreNetwork,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_UpdateCoreNetwork.html
 APIReference API_UpdateDevice,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_UpdateDevice.html
 APIReference API_UpdateGlobalNetwork,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_UpdateGlobalNetwork.html
 APIReference API_UpdateLink,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_UpdateLink.html
 APIReference API_UpdateNetworkResourceMetadata,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_UpdateNetworkResourceMetadata.html
 APIReference API_UpdateSite,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_UpdateSite.html
 APIReference API_UpdateVpcAttachment,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_UpdateVpcAttachment.html
 APIReference API_Types,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_Types.html
 APIReference API_AccountStatus,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_AccountStatus.html
 APIReference API_Attachment,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_Attachment.html
 APIReference API_AWSLocation,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_AWSLocation.html
 APIReference API_Bandwidth,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_Bandwidth.html
 APIReference API_BgpOptions,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_BgpOptions.html
 APIReference API_ConnectAttachment,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ConnectAttachment.html
 APIReference API_ConnectAttachmentOptions,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ConnectAttachmentOptions.html
 APIReference API_Connection,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_Connection.html
 APIReference API_ConnectionHealth,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ConnectionHealth.html
 APIReference API_ConnectPeer,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ConnectPeer.html
 APIReference API_ConnectPeerAssociation,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ConnectPeerAssociation.html
 APIReference API_ConnectPeerBgpConfiguration,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ConnectPeerBgpConfiguration.html
 APIReference API_ConnectPeerConfiguration,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ConnectPeerConfiguration.html
 APIReference API_ConnectPeerSummary,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ConnectPeerSummary.html
 APIReference API_CoreNetwork,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_CoreNetwork.html
 APIReference API_CoreNetworkChange,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_CoreNetworkChange.html
 APIReference API_CoreNetworkChangeEvent,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_CoreNetworkChangeEvent.html
 APIReference API_CoreNetworkChangeEventValues,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_CoreNetworkChangeEventValues.html
 APIReference API_CoreNetworkChangeValues,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_CoreNetworkChangeValues.html
 APIReference API_CoreNetworkEdge,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_CoreNetworkEdge.html
 APIReference API_CoreNetworkPolicy,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_CoreNetworkPolicy.html
 APIReference API_CoreNetworkPolicyError,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_CoreNetworkPolicyError.html
 APIReference API_CoreNetworkPolicyVersion,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_CoreNetworkPolicyVersion.html
 APIReference API_CoreNetworkSegment,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_CoreNetworkSegment.html
 APIReference API_CoreNetworkSegmentEdgeIdentifier,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_CoreNetworkSegmentEdgeIdentifier.html
 APIReference API_CoreNetworkSummary,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_CoreNetworkSummary.html
 APIReference API_CustomerGatewayAssociation,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_CustomerGatewayAssociation.html
 APIReference API_Device,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_Device.html
 APIReference API_GlobalNetwork,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_GlobalNetwork.html
 APIReference API_Link,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_Link.html
 APIReference API_LinkAssociation,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_LinkAssociation.html
 APIReference API_Location,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_Location.html
 APIReference API_NetworkResource,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_NetworkResource.html
 APIReference API_NetworkResourceCount,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_NetworkResourceCount.html
 APIReference API_NetworkResourceSummary,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_NetworkResourceSummary.html
 APIReference API_NetworkRoute,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_NetworkRoute.html
 APIReference API_NetworkRouteDestination,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_NetworkRouteDestination.html
 APIReference API_NetworkTelemetry,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_NetworkTelemetry.html
 APIReference API_OrganizationStatus,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_OrganizationStatus.html
 APIReference API_PathComponent,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_PathComponent.html
 APIReference API_Peering,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_Peering.html
 APIReference API_ProposedSegmentChange,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ProposedSegmentChange.html
 APIReference API_Relationship,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_Relationship.html
 APIReference API_RouteAnalysis,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_RouteAnalysis.html
 APIReference API_RouteAnalysisCompletion,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_RouteAnalysisCompletion.html
 APIReference API_RouteAnalysisEndpointOptions,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_RouteAnalysisEndpointOptions.html
 APIReference API_RouteAnalysisEndpointOptionsSpecification,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_RouteAnalysisEndpointOptionsSpecification.html
 APIReference API_RouteAnalysisPath,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_RouteAnalysisPath.html
 APIReference API_RouteTableIdentifier,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_RouteTableIdentifier.html
 APIReference API_Site,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_Site.html
 APIReference API_SiteToSiteVpnAttachment,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_SiteToSiteVpnAttachment.html
 APIReference API_Tag,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_Tag.html
 APIReference API_TransitGatewayConnectPeerAssociation,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_TransitGatewayConnectPeerAssociation.html
 APIReference API_TransitGatewayPeering,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_TransitGatewayPeering.html
 APIReference API_TransitGatewayRegistration,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_TransitGatewayRegistration.html
 APIReference API_TransitGatewayRegistrationStateReason,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_TransitGatewayRegistrationStateReason.html
 APIReference API_TransitGatewayRouteTableAttachment,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_TransitGatewayRouteTableAttachment.html
 APIReference API_ValidationExceptionField,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_ValidationExceptionField.html
 APIReference API_VpcAttachment,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_VpcAttachment.html
 APIReference API_VpcOptions,https://docs.aws.amazon.com/networkmanager/latest/APIReference/API_VpcOptions.html
 APIReference CommonParameters,https://docs.aws.amazon.com/networkmanager/latest/APIReference/CommonParameters.html
 APIReference CommonErrors,https://docs.aws.amazon.com/networkmanager/latest/APIReference/CommonErrors.html
 reachability what-is-reachability-analyzer,https://docs.aws.amazon.com/vpc/latest/reachability/what-is-reachability-analyzer.html
 reachability how-reachability-analyzer-works,https://docs.aws.amazon.com/vpc/latest/reachability/how-reachability-analyzer-works.html
 reachability getting-started,https://docs.aws.amazon.com/vpc/latest/reachability/getting-started.html
 reachability getting-started-cli,https://docs.aws.amazon.com/vpc/latest/reachability/getting-started-cli.html
 reachability explanation-codes,https://docs.aws.amazon.com/vpc/latest/reachability/explanation-codes.html
 reachability additional-detail-codes,https://docs.aws.amazon.com/vpc/latest/reachability/additional-detail-codes.html
 reachability multi-account,https://docs.aws.amazon.com/vpc/latest/reachability/multi-account.html
 reachability identity-access-management,https://docs.aws.amazon.com/vpc/latest/reachability/identity-access-management.html
 reachability security_iam_service-with-iam,https://docs.aws.amazon.com/vpc/latest/reachability/security_iam_service-with-iam.html
 reachability security_iam_required-API-permissions,https://docs.aws.amazon.com/vpc/latest/reachability/security_iam_required-API-permissions.html
 reachability using-service-linked-roles,https://docs.aws.amazon.com/vpc/latest/reachability/using-service-linked-roles.html
 reachability security-iam-awsmanpol,https://docs.aws.amazon.com/vpc/latest/reachability/security-iam-awsmanpol.html
 reachability cross-account-access-roles,https://docs.aws.amazon.com/vpc/latest/reachability/cross-account-access-roles.html
 reachability reachability-analyzer-limits,https://docs.aws.amazon.com/vpc/latest/reachability/reachability-analyzer-limits.html
 reachability doc-history,https://docs.aws.amazon.com/vpc/latest/reachability/doc-history.html
 infrastructure-performance what-is-nmip,https://docs.aws.amazon.com/network-manager/latest/infrastructure-performance/what-is-nmip.html
 infrastructure-performance how-nmip-works,https://docs.aws.amazon.com/network-manager/latest/infrastructure-performance/how-nmip-works.html
 infrastructure-performance getting-started-nmip-console,https://docs.aws.amazon.com/network-manager/latest/infrastructure-performance/getting-started-nmip-console.html
 infrastructure-performance nmip-subscriptions-cw,https://docs.aws.amazon.com/network-manager/latest/infrastructure-performance/nmip-subscriptions-cw.html
 infrastructure-performance identity-access-management,https://docs.aws.amazon.com/network-manager/latest/infrastructure-performance/identity-access-management.html
 infrastructure-performance security_iam_service-with-iam,https://docs.aws.amazon.com/network-manager/latest/infrastructure-performance/security_iam_service-with-iam.html
 infrastructure-performance security_iam_create-iam-policy,https://docs.aws.amazon.com/network-manager/latest/infrastructure-performance/security_iam_create-iam-policy.html
 infrastructure-performance doc-history,https://docs.aws.amazon.com/network-manager/latest/infrastructure-performance/doc-history.html
 network-access-analyzer what-is-network-access-analyzer,https://docs.aws.amazon.com/vpc/latest/network-access-analyzer/what-is-network-access-analyzer.html
 network-access-analyzer how-network-access-analyzer-works,https://docs.aws.amazon.com/vpc/latest/network-access-analyzer/how-network-access-analyzer-works.html
 network-access-analyzer getting-started,https://docs.aws.amazon.com/vpc/latest/network-access-analyzer/getting-started.html
 network-access-analyzer getting-started-cli,https://docs.aws.amazon.com/vpc/latest/network-access-analyzer/getting-started-cli.html
 network-access-analyzer working-with-network-access-scopes,https://docs.aws.amazon.com/vpc/latest/network-access-analyzer/working-with-network-access-scopes.html
 network-access-analyzer identity-access-management,https://docs.aws.amazon.com/vpc/latest/network-access-analyzer/identity-access-management.html
 network-access-analyzer security_iam_service-with-iam,https://docs.aws.amazon.com/vpc/latest/network-access-analyzer/security_iam_service-with-iam.html
 network-access-analyzer security_iam_required-API-permissions,https://docs.aws.amazon.com/vpc/latest/network-access-analyzer/security_iam_required-API-permissions.html
 network-access-analyzer security-iam-awsmanpol,https://docs.aws.amazon.com/vpc/latest/network-access-analyzer/security-iam-awsmanpol.html
 network-access-analyzer network-access-analyzer-limits,https://docs.aws.amazon.com/vpc/latest/network-access-analyzer/network-access-analyzer-limits.html
 network-access-analyzer doc-history,https://docs.aws.amazon.com/vpc/latest/network-access-analyzer/doc-history.html
 APIReference API_DescribeAwsNetworkPerformanceMetricSubscriptions,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_DescribeAwsNetworkPerformanceMetricSubscriptions.html
 APIReference API_DisableAwsNetworkPerformanceMetricSubscription,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_DisableAwsNetworkPerformanceMetricSubscription.html
 APIReference API_EnableAwsNetworkPerformanceMetricSubscription,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_EnableAwsNetworkPerformanceMetricSubscription.html
 APIReference API_GetAwsNetworkPerformanceData,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_GetAwsNetworkPerformanceData.html
 APIReference API_CreateNetworkInsightsAccessScope,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_CreateNetworkInsightsAccessScope.html
 APIReference API_DeleteNetworkInsightsAccessScope,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_DeleteNetworkInsightsAccessScope.html
 APIReference API_DeleteNetworkInsightsAccessScopeAnalysis,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_DeleteNetworkInsightsAccessScopeAnalysis.html
 APIReference API_DescribeNetworkInsightsAccessScopeAnalyses,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_DescribeNetworkInsightsAccessScopeAnalyses.html
 APIReference API_DescribeNetworkInsightsAccessScopes,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_DescribeNetworkInsightsAccessScopes.html
 APIReference API_GetNetworkInsightsAccessScopeAnalysisFindings,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_GetNetworkInsightsAccessScopeAnalysisFindings.html
 APIReference API_GetNetworkInsightsAccessScopeContent,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_GetNetworkInsightsAccessScopeContent.html
 APIReference API_StartNetworkInsightsAccessScopeAnalysis,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_StartNetworkInsightsAccessScopeAnalysis.html
 APIReference API_CreateNetworkInsightsPath,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_CreateNetworkInsightsPath.html
 APIReference API_DeleteNetworkInsightsAnalysis,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_DeleteNetworkInsightsAnalysis.html
 APIReference API_DeleteNetworkInsightsPath,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_DeleteNetworkInsightsPath.html
 APIReference API_DescribeNetworkInsightsAnalyses,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_DescribeNetworkInsightsAnalyses.html
 APIReference API_DescribeNetworkInsightsPaths,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_DescribeNetworkInsightsPaths.html
 APIReference API_EnableReachabilityAnalyzerOrganizationSharing,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_EnableReachabilityAnalyzerOrganizationSharing.html
 APIReference API_StartNetworkInsightsAnalysis,https://docs.aws.amazon.com/AWSEC2/latest/APIReference/API_StartNetworkInsightsAnalysis.html
